OrderID,OrderDate,SKU,Category,RegionCode,Channel,Segment,SalesRep,Quantity,UnitPrice,Discount,NetRevenue,COGS,OrderStatus
ORD-103051,2024-10-12,SKU-1063,Networking,NA-W,Partner,SMB,Thea Delgado,1,935.12,0.05,888.36,601.78,Shipped
ORD-104530,2024-10-12,SKU-1057,Peripherals,NA-E,Online,SMB,Elena Okafor,5,457.5,0,2287.5,1142.65,Pending
ORD-104558,2024-10-12,SKU-1099,Storage,APAC-S,Direct,Enterprise,Malik Kowalski,3,881.67,0.05,2512.76,1781.67,Pending
ORD-100001,2024-10-13,SKU-1028,Monitors,NA-E,Direct,Mid-Market,Rania Kaur,1,1296.45,0,1296.45,836.57,Pending
ORD-100899,2024-10-13,SKU-1064,Networking,NA-E,Retail,SMB,Petra Ibrahim,1,2008.03,0.25,1506.02,1218.2,Pending
ORD-101120,2024-10-13,SKU-1048,Peripherals,UKI,Partner,Enterprise,Yusuf Mbeki,2,405.97,0,811.94,401.28,Returned
ORD-103520,2024-10-13,SKU-1103,Accessories,NA-W,Direct,Enterprise,Fatima Iversen,3,198.1,0.05,564.58,258.9,Shipped
ORD-100725,2024-10-14,SKU-1001,Laptops,UKI,Direct,Mid-Market,Ada Vargas,1,1590.48,0.15,1351.91,1122.06,Shipped
ORD-103276,2024-10-14,SKU-1073,Networking,APAC-N,Direct,SMB,Malik Eriksen,1,347.65,0,347.65,226.42,Shipped
ORD-100147,2024-10-15,SKU-1069,Networking,APAC-N,Retail,Mid-Market,Zara Fontaine,1,640.52,0.25,480.39,390.62,Shipped
ORD-101753,2024-10-15,SKU-1104,Accessories,NA-E,Partner,Consumer,Rania Kaur,1,40.52,0.05,38.49,19.34,Shipped
ORD-102597,2024-10-15,SKU-1061,Networking,LATAM,Partner,SMB,Ada Singh,1,1191.4,0.1,1072.26,695.99,Shipped
ORD-102611,2024-10-15,SKU-1011,Laptops,LATAM,Direct,Mid-Market,Greta Haddad,1,2304.08,0.15,1958.47,1489.3,Returned
ORD-104435,2024-10-15,SKU-1073,Networking,DACH,Partner,Mid-Market,Rosa Marchetti,6,347.65,0.1,1877.31,1358.52,Shipped
ORD-100513,2024-10-16,SKU-1002,Laptops,NA-E,Partner,SMB,Uma Okafor,1,3368.08,0,3368.08,2299.73,Pending
ORD-101195,2024-10-16,SKU-1106,Accessories,NORDIC,Partner,SMB,Ada Vargas,1,179.48,0,179.48,81.37,Pending
ORD-101940,2024-10-16,SKU-1023,Monitors,NA-W,Online,SMB,Malik Kowalski,4,1366.21,0.05,5191.6,3595.24,Shipped
ORD-102681,2024-10-16,SKU-1089,Storage,NA-E,Retail,Mid-Market,Rosa Weber,24,512.43,0,12298.32,8152.8,Shipped
ORD-100220,2024-10-17,SKU-1112,Accessories,NA-E,Online,SMB,Bao Kaur,4,160.4,0,641.6,295.92,Shipped
ORD-100820,2024-10-17,SKU-1113,Accessories,NA-W,Direct,Mid-Market,Paulo Carvalho,1,23.87,0.1,21.48,10.45,Pending
ORD-103329,2024-10-17,SKU-1044,Peripherals,NA-E,Direct,SMB,Rosa Marchetti,1,42.05,0.05,39.95,21.28,Shipped
ORD-103614,2024-10-17,SKU-1061,Networking,APAC-S,Direct,SMB,Hana Rossi,7,1191.4,0.05,7922.81,4871.93,Shipped
ORD-103637,2024-10-17,SKU-1090,Storage,NA-W,Direct,Mid-Market,Nikolai Jensen,1,853.08,0.25,639.81,563.34,Shipped
ORD-103759,2024-10-17,SKU-1010,Laptops,APAC-S,Direct,Mid-Market,Ada Vargas,1,1514.87,0,1514.87,1090.23,Shipped
ORD-103863,2024-10-17,SKU-1084,Storage,NORDIC,Direct,Enterprise,Zara Sorensen,7,497.7,0,3483.9,2552.06,Shipped
ORD-103867,2024-10-17,SKU-1012,Laptops,NA-W,Direct,Mid-Market,Ada Vargas,6,3047.46,0.05,17370.52,12614.34,Returned
ORD-103984,2024-10-17,SKU-1054,Peripherals,NA-W,Online,SMB,Bao Alvarez,2,210.36,0.15,357.61,209.18,Returned
ORD-101567,2024-10-18,SKU-1036,Monitors,NORDIC,Online,Mid-Market,Yusuf Mbeki,5,1180.66,0,5903.3,3836.65,Pending
ORD-103296,2024-10-18,SKU-1075,Networking,NA-E,Direct,Mid-Market,Ada Zimmerman,3,1273.44,0.1,3438.29,2210.61,Returned
ORD-104511,2024-10-18,SKU-1071,Networking,NA-E,Direct,SMB,Elena Okafor,9,827.39,0.1,6701.86,4758.39,Shipped
ORD-100915,2024-10-19,SKU-1007,Laptops,DACH,Partner,SMB,Paulo Carvalho,1,1513.38,0.05,1437.71,1061.74,Pending
ORD-102506,2024-10-19,SKU-1079,Networking,APAC-N,Partner,Mid-Market,Uma Sandoval,2,453.79,0,907.58,573.52,Shipped
ORD-103018,2024-10-19,SKU-1001,Laptops,NA-E,Direct,SMB,Yusuf Mbeki,6,1590.48,0.1,8588.59,6732.36,Returned
ORD-103617,2024-10-19,SKU-1030,Monitors,NORDIC,Direct,Enterprise,Bruno Zhang,5,756.24,0.2,3024.96,2611.0,Shipped
ORD-104644,2024-10-19,SKU-1016,Laptops,NA-W,Online,Consumer,Emeka Weber,5,3292.27,0.15,13992.15,11140.2,Shipped
ORD-100297,2024-10-20,SKU-1112,Accessories,APAC-N,Online,Mid-Market,Thea Zhang,3,160.4,0.2,384.96,221.94,Returned
ORD-101246,2024-10-20,SKU-1103,Accessories,NA-W,Direct,Mid-Market,Thea Ibrahim,2,198.1,0.05,376.39,172.6,Shipped
ORD-103574,2024-10-20,SKU-1029,Monitors,NORDIC,Partner,Mid-Market,Rania Kaur,1,438.72,0.05,416.78,287.42,Shipped
ORD-104389,2024-10-20,SKU-1023,Monitors,LATAM,Direct,SMB,Paulo Carvalho,4,1366.21,0.1,4918.36,3595.24,Returned
ORD-100053,2024-10-21,SKU-1070,Networking,UKI,Partner,Consumer,Rania Kaur,3,1052.94,0.05,3000.88,1890.24,Pending
ORD-100618,2024-10-21,SKU-1047,Peripherals,NA-E,Online,Enterprise,Rosa Weber,3,240.32,0.25,540.72,379.74,Shipped
ORD-101322,2024-10-21,SKU-1050,Peripherals,LATAM,Direct,Enterprise,Adaeze Marchetti,1,335.4,0,335.4,189.69,Shipped
ORD-102301,2024-10-21,SKU-1073,Networking,NORDIC,Direct,SMB,Fatima Iversen,1,347.65,0.05,330.27,226.42,Shipped
ORD-104084,2024-10-21,SKU-1078,Networking,NA-E,Direct,SMB,Yusuf Fontaine,1,981.51,0,981.51,583.05,Shipped
ORD-104970,2024-10-21,SKU-1114,Accessories,NA-E,Direct,Enterprise,Nadia Kowalski,2,150.14,0.05,285.27,144.94,Returned
ORD-100455,2024-10-22,SKU-1085,Storage,DACH,Online,Mid-Market,Ada Zimmerman,4,163.55,0.2,523.36,493.52,Pending
ORD-102855,2024-10-22,SKU-1009,Laptops,DACH,Direct,Enterprise,Hana Rossi,4,3341.5,0.1,12029.4,9274.32,Returned
ORD-100332,2024-10-23,SKU-1001,Laptops,LATAM,Partner,Consumer,Nikolai Jensen,1,1590.48,0,1590.48,1122.06,Shipped
ORD-101811,2024-10-23,SKU-1042,Peripherals,APAC-N,Online,Enterprise,Nadia Kowalski,2,84.72,0.15,144.02,93.02,Shipped
ORD-102990,2024-10-23,SKU-1041,Peripherals,NA-W,Partner,Enterprise,Kwame Abara,5,371.64,0.05,1765.29,1056.35,Shipped
ORD-103054,2024-10-23,SKU-1080,Networking,NA-E,Partner,Mid-Market,Elena Laurent,1,788.65,0.1,709.78,516.63,Shipped
ORD-104860,2024-10-23,SKU-1046,Peripherals,NA-E,Partner,SMB,Emeka Lindqvist,1,291.02,0,291.02,149.29,Shipped
ORD-100592,2024-10-24,SKU-1064,Networking,NA-W,Direct,SMB,Amara Dahl,7,2008.03,0.2,11244.97,8527.4,Shipped
ORD-103218,2024-10-24,SKU-1047,Peripherals,NA-W,Online,SMB,Bruno Zhang,3,240.32,0.15,612.82,379.74,Shipped
ORD-104305,2024-10-24,SKU-1024,Monitors,NA-E,Direct,Enterprise,Thea Delgado,1,340.87,0,340.87,221.59,Shipped
ORD-104405,2024-10-24,SKU-1106,Accessories,NA-W,Retail,SMB,Elena Laurent,1,179.48,0,179.48,81.37,Shipped
ORD-100629,2024-10-25,SKU-1105,Accessories,NA-E,Partner,SMB,Darius Kaur,4,139.86,0,559.44,243.88,Pending
ORD-101191,2024-10-25,SKU-1025,Monitors,NA-E,Direct,SMB,Uma Sandoval,2,577.77,0,1155.54,796.02,Shipped
ORD-101260,2024-10-25,SKU-1022,Monitors,NA-E,Partner,Consumer,Thea Delgado,3,296.21,0.05,844.2,585.78,Shipped
ORD-101775,2024-10-25,SKU-1047,Peripherals,NA-E,Direct,Enterprise,Petra Ibrahim,7,240.32,0.05,1598.13,886.06,Shipped
ORD-102697,2024-10-25,SKU-1082,Storage,DACH,Partner,SMB,Chen Iversen,6,199.64,0.15,1018.16,841.92,Shipped
ORD-103546,2024-10-25,SKU-1079,Networking,NA-E,Partner,Mid-Market,Greta Haddad,1,453.79,0.2,363.03,286.76,Shipped
ORD-103582,2024-10-25,SKU-1054,Peripherals,APAC-N,Online,Enterprise,Emeka Lindqvist,5,210.36,0,1051.8,522.95,Shipped
ORD-104509,2024-10-25,SKU-1120,Accessories,UKI,Direct,SMB,Amara Dahl,13,210.18,0.1,2459.11,1120.21,Shipped
ORD-102230,2024-10-26,SKU-1090,Storage,NA-E,Online,SMB,Emeka Weber,4,853.08,0,3412.32,2253.36,Shipped
ORD-103387,2024-10-26,SKU-1011,Laptops,UKI,Direct,SMB,Ada Singh,12,2304.08,0.1,24884.06,17871.6,Shipped
ORD-103493,2024-10-26,SKU-1065,Networking,NA-E,Direct,Mid-Market,Bruno Zhang,1,417.19,0.05,396.33,239.24,Shipped
ORD-103642,2024-10-26,SKU-1055,Peripherals,NA-E,Online,Mid-Market,Kwame Abara,1,77.77,0.05,73.88,39.18,Returned
ORD-103732,2024-10-26,SKU-1062,Networking,APAC-N,Partner,Mid-Market,Thea Zhang,9,864.38,0.05,7390.45,4875.21,Shipped
ORD-104919,2024-10-26,SKU-1078,Networking,DACH,Partner,Mid-Market,Zara Sorensen,1,981.51,0.05,932.43,583.05,Shipped
ORD-102653,2024-10-27,SKU-1059,Peripherals,NA-W,Online,Enterprise,Rania Kaur,1,294.39,0.05,279.67,144.83,Returned
ORD-103606,2024-10-27,SKU-1026,Monitors,LATAM,Retail,Consumer,Sana Lindqvist,1,371.18,0.05,352.62,254.02,Shipped
ORD-100066,2024-10-28,SKU-1061,Networking,NA-W,Partner,SMB,Fatima Iversen,1,1191.4,0.05,1131.83,695.99,Shipped
ORD-102217,2024-10-28,SKU-1093,Storage,APAC-S,Direct,SMB,Yusuf Mbeki,2,856.06,0,1712.12,1256.56,Returned
ORD-102430,2024-10-28,SKU-1010,Laptops,DACH,Partner,Consumer,Ada Zimmerman,6,1514.87,0.15,7725.84,6541.38,Shipped
ORD-103726,2024-10-28,SKU-1009,Laptops,UKI,Online,Enterprise,Ada Zimmerman,6,3341.5,0.15,17041.65,13911.48,Shipped
ORD-104873,2024-10-28,SKU-1086,Storage,UKI,Online,SMB,Hana Rossi,3,1066.03,0.25,2398.57,2119.32,Shipped
ORD-100934,2024-10-29,SKU-1048,Peripherals,NA-W,Direct,SMB,Paulo Carvalho,4,405.97,0.05,1542.69,802.56,Shipped
ORD-101793,2024-10-29,SKU-1058,Peripherals,NA-E,Direct,Mid-Market,Elena Kaur,1,410.18,0.25,307.63,221.87,Shipped
ORD-102069,2024-10-29,SKU-1029,Monitors,APAC-N,Partner,Mid-Market,Rosa Weber,4,438.72,0,1754.88,1149.68,Shipped
ORD-102856,2024-10-29,SKU-1021,Monitors,DACH,Partner,Mid-Market,Rania Kaur,2,444.75,0.05,845.02,606.32,Returned
ORD-100637,2024-10-30,SKU-1063,Networking,DACH,Online,Mid-Market,Viktor Zhang,5,935.12,0.15,3974.26,3008.9,Shipped
ORD-101345,2024-10-30,SKU-1013,Laptops,NA-E,Online,Enterprise,Fatima Dahl,3,2073.19,0,6219.57,4171.95,Shipped
ORD-104264,2024-10-30,SKU-1008,Laptops,NA-E,Online,Enterprise,Thea Ibrahim,2,2860.19,0.1,5148.34,3979.86,Shipped
ORD-104688,2024-10-30,SKU-1050,Peripherals,NORDIC,Online,SMB,Ivan Kaur,3,335.4,0.05,955.89,569.07,Shipped
ORD-101206,2024-10-31,SKU-1059,Peripherals,NA-E,Retail,SMB,Thea Ibrahim,1,294.39,0.05,279.67,144.83,Shipped
ORD-101420,2024-10-31,SKU-1093,Storage,UKI,Partner,Consumer,Emeka Weber,4,856.06,0.05,3253.03,2513.12,Returned
ORD-103985,2024-10-31,SKU-1024,Monitors,LATAM,Retail,SMB,Ada Zimmerman,2,340.87,0.25,511.31,443.18,Shipped
ORD-101229,2024-11-01,SKU-1062,Networking,LATAM,Direct,SMB,Malik Eriksen,2,864.38,0.05,1642.32,1083.38,Shipped
ORD-101464,2024-11-01,SKU-1043,Peripherals,NA-W,Partner,Enterprise,Rosa Weber,11,212.9,0.15,1990.62,1244.65,Shipped
ORD-103783,2024-11-01,SKU-1091,Storage,NA-W,Partner,SMB,Yusuf Fontaine,5,949.67,0.1,4273.51,3497.55,Shipped
ORD-103962,2024-11-01,SKU-1036,Monitors,NA-E,Retail,Enterprise,Zara Fontaine,1,1180.66,0.05,1121.63,767.33,Shipped
ORD-104344,2024-11-01,SKU-1078,Networking,NA-W,Online,Mid-Market,Elena Laurent,6,981.51,0,5889.06,3498.3,Shipped
ORD-100257,2024-11-02,SKU-1024,Monitors,NA-E,Online,SMB,Bruno Zhang,6,340.87,0.15,1738.44,1329.54,Shipped
ORD-100452,2024-11-02,SKU-1037,Monitors,DACH,Online,SMB,Ivan Kaur,5,1230.78,0,6153.9,3913.45,Shipped
ORD-101351,2024-11-02,SKU-1016,Laptops,NA-E,Retail,Mid-Market,Yusuf Fontaine,1,3292.27,0.15,2798.43,2228.04,Shipped
ORD-101899,2024-11-02,SKU-1079,Networking,DACH,Direct,Enterprise,Malik Eriksen,3,453.79,0.05,1293.3,860.28,Pending
ORD-103422,2024-11-02,SKU-1110,Accessories,NA-E,Online,SMB,Ivan Kaur,2,50.0,0,100.0,47.96,Shipped
ORD-103983,2024-11-02,SKU-1006,Laptops,NA-W,Direct,Enterprise,Kwame Abara,4,2229.97,0.05,8473.89,5935.32,Shipped
ORD-100191,2024-11-03,SKU-1049,Peripherals,UKI,Partner,SMB,Emeka Weber,4,426.32,0.1,1534.75,924.44,Shipped
ORD-100508,2024-11-03,SKU-1087,Storage,NA-E,Direct,SMB,Petra Ibrahim,2,222.44,0.1,400.39,301.62,Shipped
ORD-100996,2024-11-03,SKU-1056,Peripherals,NORDIC,Partner,Enterprise,Greta Haddad,8,45.14,0.15,306.95,180.96,Shipped
ORD-101115,2024-11-03,SKU-1103,Accessories,NA-W,Retail,Consumer,Rania Eriksen,7,198.1,0,1386.7,604.1,Returned
ORD-101471,2024-11-03,SKU-1098,Storage,NA-E,Online,Mid-Market,Nadia Kowalski,1,587.94,0.05,558.54,407.17,Shipped
ORD-103377,2024-11-03,SKU-1033,Monitors,APAC-N,Online,SMB,Thea Delgado,6,617.73,0.15,3150.42,2401.5,Shipped
ORD-100133,2024-11-04,SKU-1015,Laptops,UKI,Online,Mid-Market,Viktor Zhang,3,1315.81,0,3947.43,2774.07,Shipped
ORD-103478,2024-11-04,SKU-1061,Networking,NA-E,Partner,Consumer,Elena Okafor,2,1191.4,0.2,1906.24,1391.98,Pending
ORD-100749,2024-11-05,SKU-1116,Accessories,APAC-N,Partner,SMB,Elena Kaur,3,147.71,0.05,420.97,217.59,Shipped
ORD-100916,2024-11-05,SKU-1113,Accessories,APAC-N,Online,Mid-Market,Emeka Weber,14,23.87,0.05,317.47,146.3,Shipped
ORD-102679,2024-11-05,SKU-1060,Peripherals,APAC-N,Retail,Enterprise,Thea Zhang,4,299.52,0.1,1078.27,678.6,Shipped
ORD-103263,2024-11-05,SKU-1034,Monitors,NA-E,Partner,SMB,Darius Kaur,6,511.32,0.25,2300.94,1894.32,Shipped
ORD-104310,2024-11-05,SKU-1059,Peripherals,APAC-N,Direct,SMB,Elena Laurent,1,294.39,0,294.39,144.83,Shipped
ORD-104616,2024-11-05,SKU-1075,Networking,NA-W,Retail,Consumer,Rania Eriksen,3,1273.44,0,3820.32,2210.61,Shipped
ORD-102978,2024-11-06,SKU-1044,Peripherals,NA-W,Direct,SMB,Ada Zimmerman,1,42.05,0.2,33.64,21.28,Shipped
ORD-103605,2024-11-06,SKU-1120,Accessories,NORDIC,Partner,Enterprise,Amara Dahl,2,210.18,0.05,399.34,172.34,Returned
ORD-104655,2024-11-06,SKU-1099,Storage,LATAM,Retail,SMB,Fatima Iversen,2,881.67,0,1763.34,1187.78,Returned
ORD-104844,2024-11-06,SKU-1105,Accessories,UKI,Online,Consumer,Rania Eriksen,1,139.86,0.2,111.89,60.97,Shipped
ORD-101564,2024-11-07,SKU-1096,Storage,APAC-N,Online,Consumer,Fatima Iversen,6,924.54,0,5547.24,3989.88,Shipped
ORD-101920,2024-11-07,SKU-1027,Monitors,NA-E,Direct,Mid-Market,Ada Zimmerman,2,487.06,0.15,828.0,663.12,Pending
ORD-103240,2024-11-07,SKU-1028,Monitors,NA-E,Partner,Consumer,Bruno Zhang,16,1296.45,0,20743.2,13385.12,Shipped
ORD-103370,2024-11-07,SKU-1006,Laptops,NA-E,Online,Mid-Market,Rosa Marchetti,2,2229.97,0.1,4013.95,2967.66,Shipped
ORD-103426,2024-11-07,SKU-1057,Peripherals,NA-W,Direct,Mid-Market,Rosa Marchetti,6,457.5,0.1,2470.5,1371.18,Returned
ORD-100095,2024-11-08,SKU-1117,Accessories,UKI,Direct,Enterprise,Bao Kaur,1,127.94,0.25,95.95,55.83,Shipped
ORD-100649,2024-11-08,SKU-1061,Networking,APAC-S,Direct,SMB,Viktor Zhang,4,1191.4,0.05,4527.32,2783.96,Shipped
ORD-102329,2024-11-08,SKU-1009,Laptops,APAC-N,Partner,SMB,Yara Eriksen,6,3341.5,0.15,17041.65,13911.48,Shipped
ORD-102532,2024-11-08,SKU-1120,Accessories,NA-E,Retail,Enterprise,Sana Lindqvist,4,210.18,0.15,714.61,344.68,Pending
ORD-103201,2024-11-08,SKU-1078,Networking,NA-E,Online,SMB,Emeka Weber,2,981.51,0.15,1668.57,1166.1,Shipped
ORD-104309,2024-11-08,SKU-1050,Peripherals,NA-E,Direct,Enterprise,Thea Delgado,3,335.4,0,1006.2,569.07,Shipped
ORD-104466,2024-11-08,SKU-1022,Monitors,NA-E,Online,Mid-Market,Rania Eriksen,4,296.21,0,1184.84,781.04,Pending
ORD-102926,2024-11-09,SKU-1091,Storage,NA-E,Direct,Mid-Market,Zara Fontaine,6,949.67,0,5698.02,4197.06,Returned
ORD-103381,2024-11-09,SKU-1107,Accessories,DACH,Online,Enterprise,Paulo Carvalho,1,92.86,0,92.86,37.72,Shipped
ORD-103508,2024-11-09,SKU-1104,Accessories,APAC-S,Online,Enterprise,Rania Eriksen,1,40.52,0.2,32.42,19.34,Shipped
ORD-103704,2024-11-09,SKU-1060,Peripherals,NA-W,Direct,SMB,Viktor Zhang,2,299.52,0.1,539.14,339.3,Shipped
ORD-104413,2024-11-09,SKU-1111,Accessories,DACH,Partner,Mid-Market,Elena Laurent,1,118.52,0,118.52,50.67,Shipped
ORD-104888,2024-11-09,SKU-1006,Laptops,NA-W,Online,Enterprise,Bruno Zhang,2,2229.97,0.05,4236.94,2967.66,Shipped
ORD-100183,2024-11-10,SKU-1077,Networking,NA-W,Online,SMB,Kwame Abara,8,740.62,0,5924.96,3599.52,Shipped
ORD-101717,2024-11-10,SKU-1041,Peripherals,APAC-N,Retail,SMB,Greta Haddad,4,371.64,0.1,1337.9,845.08,Pending
ORD-101866,2024-11-10,SKU-1100,Storage,DACH,Partner,SMB,Malik Eriksen,2,754.71,0,1509.42,999.72,Returned
ORD-103489,2024-11-10,SKU-1007,Laptops,LATAM,Direct,Mid-Market,Fatima Dahl,2,1513.38,0.25,2270.07,2123.48,Shipped
ORD-100059,2024-11-11,SKU-1055,Peripherals,NA-E,Direct,Mid-Market,Amara Dahl,1,77.77,0,77.77,39.18,Shipped
ORD-101132,2024-11-11,SKU-1087,Storage,DACH,Online,Enterprise,Fatima Dahl,14,222.44,0,3114.16,2111.34,Shipped
ORD-101286,2024-11-11,SKU-1031,Monitors,LATAM,Retail,Consumer,Ada Singh,1,953.0,0.2,762.4,667.83,Shipped
ORD-101337,2024-11-11,SKU-1059,Peripherals,NORDIC,Partner,Enterprise,Malik Andersen,3,294.39,0.2,706.54,434.49,Returned
ORD-101776,2024-11-11,SKU-1035,Monitors,LATAM,Direct,SMB,Uma Sandoval,2,1114.67,0.05,2117.87,1526.02,Shipped
ORD-102250,2024-11-11,SKU-1066,Networking,NA-W,Online,SMB,Darius Kaur,2,491.43,0,982.86,575.38,Shipped
ORD-102801,2024-11-11,SKU-1017,Laptops,NA-W,Partner,Enterprise,Rania Eriksen,8,3083.45,0.05,23434.22,17443.92,Shipped
ORD-103408,2024-11-11,SKU-1094,Storage,APAC-S,Online,SMB,Adaeze Marchetti,5,321.11,0.15,1364.72,1124.45,Shipped
ORD-102363,2024-11-12,SKU-1119,Accessories,NA-W,Online,SMB,Emeka Weber,1,84.73,0.15,72.02,41.56,Pending
ORD-102812,2024-11-12,SKU-1004,Laptops,NA-E,Partner,Consumer,Malik Kowalski,8,3198.86,0.1,23031.79,17752.72,Shipped
ORD-100625,2024-11-13,SKU-1091,Storage,DACH,Online,Consumer,Bao Kaur,1,949.67,0.15,807.22,699.51,Shipped
ORD-100795,2024-11-13,SKU-1099,Storage,NA-W,Online,SMB,Yusuf Mbeki,2,881.67,0,1763.34,1187.78,Pending
ORD-101241,2024-11-13,SKU-1072,Networking,NA-W,Direct,SMB,Rania Kaur,1,593.71,0,593.71,371.48,Shipped
ORD-101418,2024-11-13,SKU-1023,Monitors,APAC-S,Online,SMB,Uma Sandoval,1,1366.21,0.05,1297.9,898.81,Shipped
ORD-102344,2024-11-13,SKU-1003,Laptops,NA-E,Direct,SMB,Uma Okafor,4,2349.75,0,9399.0,6049.48,Returned
ORD-102527,2024-11-13,SKU-1091,Storage,UKI,Online,Mid-Market,Uma Sandoval,2,949.67,0,1899.34,1399.02,Shipped
ORD-103482,2024-11-13,SKU-1033,Monitors,DACH,Partner,SMB,Viktor Zhang,5,617.73,0.15,2625.35,2001.25,Shipped
ORD-104664,2024-11-13,SKU-1036,Monitors,NA-W,Partner,SMB,Yusuf Mbeki,2,1180.66,0.25,1770.99,1534.66,Shipped
ORD-104895,2024-11-13,SKU-1100,Storage,NA-W,Direct,SMB,Uma Okafor,3,754.71,0.1,2037.72,1499.58,Returned
ORD-102242,2024-11-14,SKU-1085,Storage,NA-W,Direct,SMB,Petra Ibrahim,1,163.55,0.1,147.2,123.38,Shipped
ORD-103116,2024-11-14,SKU-1008,Laptops,APAC-N,Online,SMB,Petra Ibrahim,1,2860.19,0,2860.19,1989.93,Shipped
ORD-103304,2024-11-14,SKU-1014,Laptops,LATAM,Partner,SMB,Rania Eriksen,2,1949.83,0,3899.66,2643.02,Shipped
ORD-103644,2024-11-14,SKU-1003,Laptops,NA-W,Direct,Enterprise,Greta Haddad,2,2349.75,0,4699.5,3024.74,Shipped
ORD-104987,2024-11-14,SKU-1076,Networking,UKI,Online,Enterprise,Wei Tanaka,1,1719.15,0.1,1547.24,1029.28,Pending
ORD-100288,2024-11-15,SKU-1072,Networking,NA-E,Direct,SMB,Rania Kaur,1,593.71,0.2,474.97,371.48,Shipped
ORD-101227,2024-11-15,SKU-1114,Accessories,NA-E,Retail,Mid-Market,Rosa Weber,3,150.14,0,450.42,217.41,Shipped
ORD-101432,2024-11-15,SKU-1030,Monitors,NA-W,Partner,SMB,Bao Alvarez,11,756.24,0.2,6654.91,5744.2,Shipped
ORD-102937,2024-11-15,SKU-1108,Accessories,NA-E,Partner,SMB,Elena Kaur,5,111.01,0,555.05,239.7,Returned
ORD-103873,2024-11-15,SKU-1042,Peripherals,NA-W,Direct,Mid-Market,Rania Eriksen,1,84.72,0.2,67.78,46.51,Shipped
ORD-104209,2024-11-15,SKU-1020,Laptops,NA-E,Direct,Mid-Market,Ada Vargas,5,3674.26,0.2,14697.04,11953.6,Shipped
ORD-100276,2024-11-16,SKU-1111,Accessories,LATAM,Partner,Consumer,Zara Sorensen,5,118.52,0.2,474.08,253.35,Returned
ORD-100708,2024-11-16,SKU-1116,Accessories,UKI,Partner,Consumer,Greta Haddad,1,147.71,0,147.71,72.53,Shipped
ORD-102127,2024-11-16,SKU-1003,Laptops,NA-W,Partner,Enterprise,Fatima Bennett,2,2349.75,0.25,3524.62,3024.74,Shipped
ORD-102318,2024-11-16,SKU-1036,Monitors,DACH,Direct,Enterprise,Elena Okafor,4,1180.66,0,4722.64,3069.32,Shipped
ORD-103363,2024-11-16,SKU-1057,Peripherals,NA-E,Direct,Mid-Market,Bruno Zhang,4,457.5,0.05,1738.5,914.12,Shipped
ORD-103585,2024-11-16,SKU-1095,Storage,DACH,Direct,Mid-Market,Rosa Marchetti,1,537.52,0.15,456.89,385.17,Shipped
ORD-104216,2024-11-16,SKU-1083,Storage,LATAM,Retail,SMB,Malik Eriksen,1,132.45,0.05,125.83,89.21,Shipped
ORD-100148,2024-11-17,SKU-1035,Monitors,UKI,Online,SMB,Rosa Weber,4,1114.67,0,4458.68,3052.04,Returned
ORD-100359,2024-11-17,SKU-1098,Storage,NA-W,Online,Mid-Market,Greta Haddad,6,587.94,0.05,3351.26,2443.02,Shipped
ORD-100800,2024-11-17,SKU-1107,Accessories,DACH,Partner,SMB,Wei Tanaka,2,92.86,0.05,176.43,75.44,Returned
ORD-100936,2024-11-17,SKU-1070,Networking,NA-E,Partner,Mid-Market,Rania Kaur,5,1052.94,0,5264.7,3150.4,Pending
ORD-101061,2024-11-17,SKU-1031,Monitors,LATAM,Partner,Consumer,Ada Vargas,4,953.0,0.1,3430.8,2671.32,Shipped
ORD-101472,2024-11-17,SKU-1061,Networking,NA-E,Retail,Consumer,Petra Ibrahim,1,1191.4,0.05,1131.83,695.99,Returned
ORD-103663,2024-11-17,SKU-1091,Storage,NA-W,Online,Enterprise,Zara Fontaine,31,949.67,0.25,22079.83,21684.81,Shipped
ORD-100311,2024-11-18,SKU-1101,Accessories,NA-W,Direct,Mid-Market,Emeka Weber,11,149.25,0.15,1395.49,660.55,Shipped
ORD-101673,2024-11-18,SKU-1040,Monitors,NA-E,Partner,Consumer,Ivan Kaur,1,519.33,0.05,493.36,344.73,Pending
ORD-102834,2024-11-18,SKU-1096,Storage,NA-W,Online,SMB,Malik Eriksen,4,924.54,0.05,3513.25,2659.92,Shipped
ORD-104628,2024-11-18,SKU-1102,Accessories,APAC-N,Direct,Mid-Market,Greta Haddad,2,198.44,0.2,317.5,184.52,Returned
ORD-101214,2024-11-19,SKU-1108,Accessories,NA-E,Partner,Mid-Market,Amara Dahl,4,111.01,0,444.04,191.76,Pending
ORD-101391,2024-11-19,SKU-1082,Storage,APAC-N,Direct,SMB,Fatima Iversen,4,199.64,0.2,638.85,561.28,Pending
ORD-102071,2024-11-19,SKU-1009,Laptops,UKI,Direct,SMB,Emeka Lindqvist,2,3341.5,0.25,5012.25,4637.16,Shipped
ORD-103507,2024-11-20,SKU-1075,Networking,NA-W,Direct,Consumer,Bao Alvarez,1,1273.44,0.05,1209.77,736.87,Returned
ORD-102025,2024-11-21,SKU-1079,Networking,NA-W,Partner,Enterprise,Hana Rossi,6,453.79,0.15,2314.33,1720.56,Pending
